work_id,seq,event_type,timestamp
W00320,3,EXECUTION_START,2025-11-30
W00320,4,PROGRESS_UPDATE,2026-02-01
W00320,5,PAYMENT,2026-03-03
W00320,6,COMPLETION,2026-04-11
W00320,7,EVIDENCE_UPLOAD,2026-04-17
W00321,1,RECOMMEND,2024-11-20
W00321,2,SANCTION,2025-02-07
W00321,3,EXECUTION_START,2025-02-23
W00321,4,PROGRESS_UPDATE,2025-04-01
W00321,5,PAYMENT,2025-01-17
W00321,6,COMPLETION,2025-07-28
W00321,7,EVIDENCE_UPLOAD,2025-07-30
W00322,1,RECOMMEND,2025-09-03
W00322,2,SANCTION,2025-10-12
W00322,3,EXECUTION_START,2025-11-17
W00322,4,PROGRESS_UPDATE,2026-02-15
W00322,5,PAYMENT,2026-02-08
W00322,6,COMPLETION,2026-05-30
W00322,7,EVIDENCE_UPLOAD,2026-06-05
W00323,1,RECOMMEND,2024-11-03
W00323,2,SANCTION,2025-01-18
W00323,3,EXECUTION_START,2025-02-10
W00323,4,PROGRESS_UPDATE,2025-04-21
W00323,5,PAYMENT,2025-03-12
W00324,1,RECOMMEND,2025-12-14
W00324,2,SANCTION,2026-02-11
W00324,3,EXECUTION_START,2026-03-28
W00324,4,PROGRESS_UPDATE,2026-05-14
W00324,5,PAYMENT,2026-08-24
W00325,1,RECOMMEND,2025-12-23
W00325,2,SANCTION,2026-02-17
W00325,3,EXECUTION_START,2026-03-27
W00325,4,PROGRESS_UPDATE,2026-05-22
W00325,5,PAYMENT,2026-09-21
W00325,6,COMPLETION,2026-09-23
W00325,7,EVIDENCE_UPLOAD,2026-09-23
W00326,1,RECOMMEND,2025-12-02
W00326,2,SANCTION,2026-01-18
W00326,3,EXECUTION_START,2026-02-10
W00326,4,PROGRESS_UPDATE,2026-03-09
W00326,5,PAYMENT,2026-03-26
W00327,1,RECOMMEND,2023-09-29
W00327,2,SANCTION,2023-11-06
W00327,3,EXECUTION_START,2023-11-25
W00327,4,PROGRESS_UPDATE,2023-12-26
W00327,5,PAYMENT,2024-01-30
W00327,6,COMPLETION,2024-09-10
W00327,7,EVIDENCE_UPLOAD,2024-09-10
W00328,1,RECOMMEND,2025-09-14
W00328,2,SANCTION,2025-10-18
W00328,3,EXECUTION_START,2025-11-09
W00328,4,PROGRESS_UPDATE,2026-01-17
W00328,5,PAYMENT,2026-02-14
W00328,6,COMPLETION,2026-06-24
W00328,7,EVIDENCE_UPLOAD,2026-06-24
W00329,1,RECOMMEND,2025-06-22
W00329,2,SANCTION,2025-09-19
W00329,3,EXECUTION_START,2025-10-22
W00329,4,PROGRESS_UPDATE,2026-01-05
W00329,5,PAYMENT,2025-12-10
W00329,6,COMPLETION,2026-05-19
W00329,7,EVIDENCE_UPLOAD,2026-05-26
W00330,1,RECOMMEND,2025-10-04
W00330,2,SANCTION,2025-11-17
W00330,3,EXECUTION_START,2025-12-03
W00330,4,PROGRESS_UPDATE,2026-01-05
W00330,5,PAYMENT,2026-02-07
W00330,6,COMPLETION,2026-07-19
W00330,7,EVIDENCE_UPLOAD,2026-07-25
W00331,1,RECOMMEND,2026-01-13
W00331,2,SANCTION,2026-04-10
W00331,3,EXECUTION_START,2026-04-29
W00331,4,PROGRESS_UPDATE,2026-06-16
W00331,5,PAYMENT,2026-08-16
W00331,6,COMPLETION,2026-08-09
W00331,7,EVIDENCE_UPLOAD,2026-08-16
W00332,1,RECOMMEND,2024-08-15
W00332,2,SANCTION,2024-10-05
W00332,3,EXECUTION_START,2024-10-23
W00332,4,PROGRESS_UPDATE,2024-12-17
W00332,5,PAYMENT,2025-05-07
W00333,1,RECOMMEND,2025-09-09
W00333,2,SANCTION,2025-11-07
W00333,3,EXECUTION_START,2025-12-04
W00333,4,PROGRESS_UPDATE,2026-03-04
W00333,5,PAYMENT,2026-05-08
W00333,6,COMPLETION,2026-09-20
W00333,7,EVIDENCE_UPLOAD,2026-09-22
W00334,1,RECOMMEND,2025-06-14
W00334,2,SANCTION,2025-09-04
W00334,3,EXECUTION_START,2025-10-03
W00334,4,PROGRESS_UPDATE,2025-12-31
W00334,5,PAYMENT,2026-01-10
W00334,6,COMPLETION,2026-05-24
W00334,7,EVIDENCE_UPLOAD,2026-05-25
W00335,1,RECOMMEND,2024-09-22
W00335,2,SANCTION,2024-11-21
W00335,3,EXECUTION_START,2025-01-02
W00335,4,PROGRESS_UPDATE,2025-02-10
W00335,5,PAYMENT,2025-02-08
W00335,6,COMPLETION,2025-03-17
W00335,7,EVIDENCE_UPLOAD,2025-03-18
W00336,1,RECOMMEND,2023-06-13
W00336,2,SANCTION,2023-07-19
W00336,3,EXECUTION_START,2023-08-04
W00336,4,PROGRESS_UPDATE,2023-08-30
W00336,5,PAYMENT,2023-09-15
W00336,6,COMPLETION,2023-12-10
W00336,7,EVIDENCE_UPLOAD,2023-12-15
W00337,1,RECOMMEND,2023-09-24
W00337,2,SANCTION,2023-12-17
W00337,3,EXECUTION_START,2024-01-16
W00337,4,PROGRESS_UPDATE,2024-04-03
W00337,5,PAYMENT,2024-05-30
W00337,6,COMPLETION,2024-04-15
W00337,7,EVIDENCE_UPLOAD,2024-04-19
W00338,1,RECOMMEND,2024-06-28
W00338,2,SANCTION,2024-09-24
W00338,3,EXECUTION_START,2024-10-11
W00338,4,PROGRESS_UPDATE,2025-01-08
W00338,5,PAYMENT,2024-12-03
W00338,6,COMPLETION,2025-06-13
W00338,7,EVIDENCE_UPLOAD,2025-06-17
W00339,1,RECOMMEND,2023-09-16
W00339,2,SANCTION,2023-10-29
W00339,3,EXECUTION_START,2023-11-16
W00339,4,PROGRESS_UPDATE,2023-12-13
W00339,5,PAYMENT,2024-04-04
W00339,6,COMPLETION,2024-02-17
W00339,7,EVIDENCE_UPLOAD,2024-02-24
W00340,1,RECOMMEND,2025-08-19
W00340,2,SANCTION,2025-09-29
W00340,3,EXECUTION_START,2025-11-01
W00340,4,PROGRESS_UPDATE,2026-01-20
W00340,5,PAYMENT,2026-01-04
W00341,1,RECOMMEND,2024-05-03
W00341,2,SANCTION,2024-06-08
W00341,3,EXECUTION_START,2024-07-11
W00341,4,PROGRESS_UPDATE,2024-09-10
W00341,5,PAYMENT,2024-12-03
W00342,1,RECOMMEND,2026-01-16
W00342,2,SANCTION,2026-02-18
W00342,3,EXECUTION_START,2026-03-11
W00342,4,PROGRESS_UPDATE,2026-05-24
W00342,5,PAYMENT,2026-08-29
W00342,6,COMPLETION,2026-10-31
W00342,7,EVIDENCE_UPLOAD,2026-11-06
W00343,1,RECOMMEND,2023-08-12
W00343,2,SANCTION,2023-10-13
W00344,1,RECOMMEND,2025-12-04
W00344,2,SANCTION,2026-02-20
W00345,1,RECOMMEND,2025-12-26
W00345,2,SANCTION,2026-02-26
W00345,3,EXECUTION_START,2026-04-04
W00345,4,PROGRESS_UPDATE,2026-06-24
W00345,5,PAYMENT,2026-05-20
W00345,6,COMPLETION,2026-10-25
W00345,7,EVIDENCE_UPLOAD,2026-10-28
W00346,1,RECOMMEND,2025-11-23
W00346,2,SANCTION,2026-01-30
W00346,3,EXECUTION_START,2026-03-12
W00346,4,PROGRESS_UPDATE,2026-06-07
W00346,5,PAYMENT,2026-08-22
W00346,6,COMPLETION,2026-12-15
W00346,7,EVIDENCE_UPLOAD,2026-12-20
W00347,1,RECOMMEND,2025-07-14
W00347,2,SANCTION,2025-09-18
W00348,1,RECOMMEND,2024-09-16
W00348,2,SANCTION,2024-10-24
W00348,3,EXECUTION_START,2024-11-25
W00348,4,PROGRESS_UPDATE,2025-01-13
W00348,5,PAYMENT,2025-05-12
W00348,6,COMPLETION,2025-04-21
W00348,7,EVIDENCE_UPLOAD,2025-04-27
W00349,1,RECOMMEND,2024-11-07
W00349,2,SANCTION,2025-01-14
W00349,3,EXECUTION_START,2025-02-04
W00349,4,PROGRESS_UPDATE,2025-04-17
W00349,5,PAYMENT,2025-01-26
W00349,6,COMPLETION,2025-06-19
W00349,7,EVIDENCE_UPLOAD,2025-06-24
W00350,1,RECOMMEND,2025-04-09
W00350,2,SANCTION,2025-06-21
W00350,3,EXECUTION_START,2025-08-03
W00350,4,PROGRESS_UPDATE,2025-08-25
W00350,5,PAYMENT,2025-09-16
W00351,1,RECOMMEND,2025-07-05
W00351,2,SANCTION,2025-08-28
W00351,3,EXECUTION_START,2025-09-28
W00351,4,PROGRESS_UPDATE,2025-12-01
W00351,5,PAYMENT,2026-04-12
W00351,6,COMPLETION,2026-03-28
W00351,7,EVIDENCE_UPLOAD,2026-03-31
W00352,1,RECOMMEND,2023-11-28
W00352,2,SANCTION,2024-02-16
W00352,3,EXECUTION_START,2024-03-19
W00352,4,PROGRESS_UPDATE,2024-05-01
W00352,5,PAYMENT,2024-07-22
W00352,6,COMPLETION,2024-09-08
W00352,7,EVIDENCE_UPLOAD,2024-09-13
W00353,1,RECOMMEND,2025-01-08
W00353,2,SANCTION,2025-02-25
W00354,1,RECOMMEND,2024-06-04
W00354,2,SANCTION,2024-09-02
W00354,3,EXECUTION_START,2024-09-28
W00354,4,PROGRESS_UPDATE,2024-12-06
W00354,5,PAYMENT,2025-02-15
W00354,6,COMPLETION,2024-12-20
W00355,1,RECOMMEND,2025-09-30
W00355,2,SANCTION,2025-11-22
W00355,3,EXECUTION_START,2025-12-31
W00355,4,PROGRESS_UPDATE,2026-03-16
W00355,5,PAYMENT,2026-06-03
W00356,1,RECOMMEND,2024-09-07
W00356,2,SANCTION,2024-10-25
W00356,3,EXECUTION_START,2024-11-25
W00356,4,PROGRESS_UPDATE,2024-12-19
W00356,5,PAYMENT,2025-03-26
W00356,6,COMPLETION,2025-09-06
W00356,7,EVIDENCE_UPLOAD,2025-09-13
W00357,1,RECOMMEND,2023-05-23
W00357,2,SANCTION,2023-07-05
W00358,1,RECOMMEND,2024-12-16
W00358,2,SANCTION,2025-01-26
W00358,3,EXECUTION_START,2025-02-14
W00358,4,PROGRESS_UPDATE,2025-05-11
W00358,5,PAYMENT,2025-05-14
W00359,1,RECOMMEND,2023-11-12
W00359,2,SANCTION,2024-01-04
W00359,3,EXECUTION_START,2024-02-03
W00359,4,PROGRESS_UPDATE,2024-04-26
W00359,5,PAYMENT,2024-03-21
W00359,6,COMPLETION,2024-06-17
W00359,7,EVIDENCE_UPLOAD,2024-06-21
W00360,1,RECOMMEND,2025-10-06
W00360,2,SANCTION,2025-12-13
W00361,1,RECOMMEND,2024-06-10
W00361,2,SANCTION,2024-07-23
W00361,3,EXECUTION_START,2024-08-10
W00361,4,PROGRESS_UPDATE,2024-09-03
W00361,5,PAYMENT,2025-01-13
W00362,1,RECOMMEND,2024-05-14
W00362,2,SANCTION,2024-07-22
W00362,3,EXECUTION_START,2024-08-09
W00362,4,PROGRESS_UPDATE,2024-09-18
W00362,5,PAYMENT,2025-02-10
W00362,6,COMPLETION,2024-11-13
W00362,7,EVIDENCE_UPLOAD,2024-11-20
W00363,1,RECOMMEND,2024-08-03
W00363,2,SANCTION,2024-09-07
W00363,3,EXECUTION_START,2024-10-05
W00363,4,PROGRESS_UPDATE,2024-11-29
W00363,5,PAYMENT,2024-11-12
W00364,1,RECOMMEND,2024-06-13
W00364,2,SANCTION,2024-07-16
W00364,3,EXECUTION_START,2024-08-12
W00364,4,PROGRESS_UPDATE,2024-10-08
W00364,5,PAYMENT,2024-09-15
W00365,1,RECOMMEND,2024-05-29
W00365,2,SANCTION,2024-08-25
W00366,1,RECOMMEND,2024-08-02
W00366,2,SANCTION,2024-09-09
W00366,3,EXECUTION_START,2024-10-21
W00366,4,PROGRESS_UPDATE,2024-11-15
W00366,5,PAYMENT,2025-04-16
W00367,1,RECOMMEND,2024-11-17
W00367,2,SANCTION,2024-12-22
W00367,3,EXECUTION_START,2025-02-03
W00367,4,PROGRESS_UPDATE,2025-03-18
W00367,5,PAYMENT,2025-04-21
W00367,6,COMPLETION,2025-10-02
W00367,7,EVIDENCE_UPLOAD,2025-10-06
W00368,1,RECOMMEND,2023-09-21
W00368,2,SANCTION,2023-12-16
W00368,3,EXECUTION_START,2024-01-08
W00368,4,PROGRESS_UPDATE,2024-02-05
W00368,5,PAYMENT,2024-02-07
W00368,6,COMPLETION,2024-04-04
W00368,7,EVIDENCE_UPLOAD,2024-04-06
W00369,1,RECOMMEND,2024-10-24
W00369,2,SANCTION,2025-01-19
W00369,3,EXECUTION_START,2025-02-18
W00369,4,PROGRESS_UPDATE,2025-03-27
W00369,5,PAYMENT,2025-08-17
W00369,6,COMPLETION,2025-11-09
W00369,7,EVIDENCE_UPLOAD,2025-11-12
W00370,1,RECOMMEND,2024-09-10
W00370,2,SANCTION,2024-11-28
W00370,3,EXECUTION_START,2025-01-07
W00370,4,PROGRESS_UPDATE,2025-04-06
W00370,5,PAYMENT,2025-05-09
W00370,6,COMPLETION,2025-07-29
W00370,7,EVIDENCE_UPLOAD,2025-08-05
W00371,1,RECOMMEND,2023-08-04
W00371,2,SANCTION,2023-09-30
W00371,3,EXECUTION_START,2023-10-29
W00371,4,PROGRESS_UPDATE,2023-12-11
W00371,5,PAYMENT,2024-03-03
W00371,6,COMPLETION,2024-03-30
W00371,7,EVIDENCE_UPLOAD,2024-03-30
W00372,1,RECOMMEND,2023-09-17
W00372,2,SANCTION,2023-11-26
W00372,3,EXECUTION_START,2023-12-11
W00372,4,PROGRESS_UPDATE,2024-02-02
W00372,5,PAYMENT,2024-05-11
W00373,1,RECOMMEND,2024-09-05
W00373,2,SANCTION,2024-10-07
W00373,3,EXECUTION_START,2024-11-04
W00373,4,PROGRESS_UPDATE,2024-12-11
W00373,5,PAYMENT,2025-02-19
W00373,6,COMPLETION,2025-03-02
W00373,7,EVIDENCE_UPLOAD,2025-03-07
W00374,1,RECOMMEND,2023-08-07
W00374,2,SANCTION,2023-10-14
W00374,3,EXECUTION_START,2023-11-27
W00374,4,PROGRESS_UPDATE,2023-12-19
W00374,5,PAYMENT,2024-06-09
W00375,1,RECOMMEND,2025-12-15
W00375,2,SANCTION,2026-02-28
W00375,3,EXECUTION_START,2026-04-13
W00375,4,PROGRESS_UPDATE,2026-06-18
W00375,5,PAYMENT,2026-09-19
W00375,6,COMPLETION,2026-12-30
W00375,7,EVIDENCE_UPLOAD,2027-01-02
W00376,1,RECOMMEND,2025-11-08
W00376,2,SANCTION,2025-12-28
W00376,3,EXECUTION_START,2026-01-19
W00376,4,PROGRESS_UPDATE,2026-04-03
W00376,5,PAYMENT,2026-06-21
W00376,6,COMPLETION,2026-10-31
W00376,7,EVIDENCE_UPLOAD,2026-11-01
W00377,1,RECOMMEND,2025-11-24
W00377,2,SANCTION,2026-02-06
W00377,3,EXECUTION_START,2026-03-21
W00377,4,PROGRESS_UPDATE,2026-06-10
W00377,5,PAYMENT,2026-05-07
W00377,6,COMPLETION,2026-10-21
W00377,7,EVIDENCE_UPLOAD,2026-10-25
W00378,1,RECOMMEND,2025-09-28
W00378,2,SANCTION,2025-11-12
W00378,3,EXECUTION_START,2025-12-07
W00378,4,PROGRESS_UPDATE,2026-02-05
W00378,5,PAYMENT,2026-04-22
W00378,6,COMPLETION,2026-05-20
W00378,7,EVIDENCE_UPLOAD,2026-05-25
W00379,1,RECOMMEND,2025-06-09
W00379,2,SANCTION,2025-08-22
W00379,3,EXECUTION_START,2025-10-02
W00379,4,PROGRESS_UPDATE,2025-11-14
W00379,5,PAYMENT,2025-11-04
W00379,6,COMPLETION,2026-07-02
W00379,7,EVIDENCE_UPLOAD,2026-07-08
W00380,1,RECOMMEND,2023-12-31
W00380,2,SANCTION,2024-03-04
W00380,3,EXECUTION_START,2024-04-08
W00380,4,PROGRESS_UPDATE,2024-05-02
W00380,5,PAYMENT,2024-06-19
W00380,6,COMPLETION,2024-06-12
W00380,7,EVIDENCE_UPLOAD,2024-06-19
W00381,1,RECOMMEND,2025-12-31
W00381,2,SANCTION,2026-03-02
W00382,1,RECOMMEND,2025-06-12
W00382,2,SANCTION,2025-07-16
W00382,3,EXECUTION_START,2025-08-23
W00382,4,PROGRESS_UPDATE,2025-10-12
W00382,5,PAYMENT,2025-11-05
W00382,6,COMPLETION,2026-03-28
W00382,7,EVIDENCE_UPLOAD,2026-03-28
W00383,1,RECOMMEND,2025-08-02
W00383,2,SANCTION,2025-09-03
W00384,1,RECOMMEND,2024-10-01
W00384,2,SANCTION,2024-11-14
W00384,3,EXECUTION_START,2024-12-15
W00384,4,PROGRESS_UPDATE,2025-02-04
W00384,5,PAYMENT,2025-06-13
W00385,1,RECOMMEND,2025-09-05
W00385,2,SANCTION,2025-11-16
W00385,3,EXECUTION_START,2025-12-07
W00385,4,PROGRESS_UPDATE,2026-01-12
W00385,5,PAYMENT,2026-04-20
W00385,6,COMPLETION,2026-06-14
W00385,7,EVIDENCE_UPLOAD,2026-06-21
W00386,1,RECOMMEND,2025-06-04
W00386,2,SANCTION,2025-07-24
W00386,3,EXECUTION_START,2025-08-20
W00386,4,PROGRESS_UPDATE,2025-11-05
W00386,5,PAYMENT,2025-12-27
W00386,6,COMPLETION,2025-11-17
W00386,7,EVIDENCE_UPLOAD,2025-11-20
W00387,1,RECOMMEND,2026-01-17
W00387,2,SANCTION,2026-02-20
W00387,3,EXECUTION_START,2026-03-18
W00387,4,PROGRESS_UPDATE,2026-04-10
W00387,5,PAYMENT,2026-07-23
W00387,6,COMPLETION,2026-07-17
W00387,7,EVIDENCE_UPLOAD,2026-07-18
W00388,1,RECOMMEND,2024-01-26
W00388,2,SANCTION,2024-04-06
W00388,3,EXECUTION_START,2024-04-23
W00388,4,PROGRESS_UPDATE,2024-07-12
W00388,5,PAYMENT,2024-11-09
W00389,1,RECOMMEND,2024-05-19
W00389,2,SANCTION,2024-08-06
W00389,3,EXECUTION_START,2024-09-07
W00389,4,PROGRESS_UPDATE,2024-11-29
W00389,5,PAYMENT,2025-02-28
W00390,1,RECOMMEND,2025-01-20
W00390,2,SANCTION,2025-03-15
W00390,3,EXECUTION_START,2025-04-28
W00390,4,PROGRESS_UPDATE,2025-06-23
W00390,5,PAYMENT,2025-10-02
W00390,6,COMPLETION,2026-02-04
W00390,7,EVIDENCE_UPLOAD,2026-02-10
W00391,1,RECOMMEND,2024-04-07
W00391,2,SANCTION,2024-06-15
W00391,3,EXECUTION_START,2024-07-13
W00391,4,PROGRESS_UPDATE,2024-08-14
W00391,5,PAYMENT,2024-09-26
W00391,6,COMPLETION,2024-11-22
W00391,7,EVIDENCE_UPLOAD,2024-11-26
W00392,1,RECOMMEND,2025-09-22
W00392,2,SANCTION,2025-12-11
W00392,3,EXECUTION_START,2026-01-04
W00392,4,PROGRESS_UPDATE,2026-02-24
W00392,5,PAYMENT,2026-06-17
W00392,6,COMPLETION,2026-04-06
W00393,1,RECOMMEND,2026-01-24
W00393,2,SANCTION,2026-03-28
W00393,3,EXECUTION_START,2026-05-05
W00393,4,PROGRESS_UPDATE,2026-05-28
W00393,5,PAYMENT,2026-11-16
W00393,6,COMPLETION,2026-10-18
W00393,7,EVIDENCE_UPLOAD,2026-10-24
W00394,1,RECOMMEND,2023-10-05
W00394,2,SANCTION,2024-01-02
W00395,1,RECOMMEND,2026-01-10
W00395,2,SANCTION,2026-02-14
W00395,3,EXECUTION_START,2026-03-04
W00395,4,PROGRESS_UPDATE,2026-04-11
W00395,5,PAYMENT,2026-04-10
W00395,6,COMPLETION,2026-08-16
W00395,7,EVIDENCE_UPLOAD,2026-08-17
W00396,1,RECOMMEND,2025-08-05
W00396,2,SANCTION,2025-09-28
W00396,3,EXECUTION_START,2025-10-18
W00396,4,PROGRESS_UPDATE,2025-12-17
W00396,5,PAYMENT,2026-01-24
W00396,6,COMPLETION,2025-12-27
W00396,7,EVIDENCE_UPLOAD,2026-01-03
W00397,1,RECOMMEND,2025-12-28
W00397,2,SANCTION,2026-02-19
W00397,3,EXECUTION_START,2026-03-07
W00397,4,PROGRESS_UPDATE,2026-06-05
W00397,5,PAYMENT,2026-05-21
W00397,6,COMPLETION,2026-08-19
W00397,7,EVIDENCE_UPLOAD,2026-08-20
W00398,1,RECOMMEND,2025-07-29
W00398,2,SANCTION,2025-10-22
W00398,3,EXECUTION_START,2025-11-19
W00398,4,PROGRESS_UPDATE,2026-01-29
W00398,5,PAYMENT,2026-02-20
W00399,1,RECOMMEND,2023-05-15
W00399,2,SANCTION,2023-08-06
W00399,3,EXECUTION_START,2023-09-06
W00399,4,PROGRESS_UPDATE,2023-10-06
W00399,5,PAYMENT,2023-11-26
W00400,1,RECOMMEND,2024-10-27
W00400,2,SANCTION,2024-11-26
W00400,3,EXECUTION_START,2024-12-26
W00400,4,PROGRESS_UPDATE,2025-01-15
W00400,5,PAYMENT,2025-05-16
W00401,1,RECOMMEND,2025-04-22
W00401,2,SANCTION,2025-06-25
W00401,3,EXECUTION_START,2025-07-31
W00401,4,PROGRESS_UPDATE,2025-09-29
W00401,5,PAYMENT,2025-11-22
W00402,1,RECOMMEND,2024-09-26
W00402,2,SANCTION,2024-12-04
W00402,3,EXECUTION_START,2025-01-05
W00402,4,PROGRESS_UPDATE,2025-02-01
W00402,5,PAYMENT,2025-04-08
W00402,6,COMPLETION,2025-06-02
W00402,7,EVIDENCE_UPLOAD,2025-06-04
W00403,1,RECOMMEND,2023-04-04
W00403,2,SANCTION,2023-07-03
W00403,3,EXECUTION_START,2023-07-29
W00403,4,PROGRESS_UPDATE,2023-10-23
W00403,5,PAYMENT,2023-12-28
W00403,6,COMPLETION,2023-11-02
W00403,7,EVIDENCE_UPLOAD,2023-11-08
W00404,1,RECOMMEND,2024-07-09
W00404,2,SANCTION,2024-09-18
W00404,3,EXECUTION_START,2024-10-30
W00404,4,PROGRESS_UPDATE,2025-01-10
W00404,5,PAYMENT,2025-03-04
W00405,1,RECOMMEND,2025-12-15
W00405,2,SANCTION,2026-02-28
W00405,3,EXECUTION_START,2026-04-13
W00405,4,PROGRESS_UPDATE,2026-05-31
W00405,5,PAYMENT,2026-09-19
W00405,6,COMPLETION,2026-12-30
W00405,7,EVIDENCE_UPLOAD,2027-01-02
W00406,1,RECOMMEND,2024-08-25
W00406,2,SANCTION,2024-09-30
W00406,3,EXECUTION_START,2024-11-04
W00406,4,PROGRESS_UPDATE,2024-12-24
W00406,5,PAYMENT,2024-12-25
W00406,6,COMPLETION,2025-07-12
W00406,7,EVIDENCE_UPLOAD,2025-07-16
