work_ref,duration_days,event_observed,entry_days,log_amount,is_sanctioned,archetype_id,state_name
MP3043220-W231684,262.0,False,0.0,5.477121254719663,True,2,Gujarat
MP3043220-W231685,262.0,False,0.0,5.477121254719663,True,2,Gujarat
MP3043220-W231686,207.0,True,0.0,5.477121254719663,True,12,Gujarat
MP3042338-W231687,262.0,False,0.0,5.642464520242122,True,25,Haryana
MP3017477-W231688,262.0,False,0.0,5.967454368182741,True,23,West Bengal
MP3043220-W231690,262.0,False,0.0,5.477121254719663,True,2,Gujarat
MP3043498-W231691,262.0,False,0.0,5.3979400086720375,False,25,Punjab
MP3043220-W231692,259.0,False,0.0,5.477121254719663,True,5,Gujarat
MP3043498-W231693,262.0,False,0.0,5.301029995663981,False,20,Punjab
MP3043220-W231694,262.0,False,0.0,5.698970004336019,True,9,Gujarat
MP3043220-W231695,147.0,True,0.0,5.698970004336019,True,12,Gujarat
MP3043220-W231696,251.0,False,0.0,5.707570176097937,False,9,Gujarat
MP3043498-W231698,262.0,False,0.0,5.477121254719663,False,23,Punjab
MP3043498-W231699,262.0,False,0.0,5.477121254719663,False,1,Punjab
MP3043220-W231700,251.0,False,0.0,6.113943352306837,True,15,Gujarat
MP3043498-W231701,262.0,False,0.0,5.301029995663981,False,23,Punjab
MP3043498-W231704,262.0,False,0.0,5.477121254719663,False,25,Punjab
MP3043498-W231706,262.0,False,0.0,5.477121254719663,False,21,Punjab
MP3019533-W231711,258.0,False,0.0,6.176091259055681,True,44,West Bengal
MP3019034-W231712,249.0,False,0.0,5.698970004336019,True,9,Karnataka
MP3043498-W231713,251.0,False,0.0,5.301029995663981,True,23,Punjab
MP3019034-W231714,249.0,False,0.0,5.698970004336019,True,7,Karnataka
MP3019177-W231715,260.0,False,0.0,5.698970004336019,True,1,Telangana
MP3019177-W231716,260.0,False,0.0,5.698970004336019,False,49,Telangana
MP3043225-W231717,59.0,True,0.0,5.698970004336019,True,6,Gujarat
MP3018354-W231718,255.0,True,0.0,5.396120853048126,True,16,Bihar
MP3018354-W231719,262.0,False,0.0,5.3979400086720375,True,35,Bihar
MP3019177-W231720,221.0,True,0.0,5.698970004336019,True,44,Telangana
MP3019177-W231721,225.0,True,0.0,5.698970004336019,True,1,Telangana
MP3019177-W231722,221.0,True,0.0,5.698970004336019,True,1,Telangana
MP3019177-W231723,260.0,False,0.0,5.698970004336019,True,1,Telangana
MP3017437-W231724,262.0,False,0.0,5.298853076409706,True,27,Odisha
MP3018354-W231725,262.0,False,0.0,5.3979400086720375,True,16,Bihar
MP3043339-W231726,262.0,False,0.0,6.176091259055681,True,38,Uttarakhand
MP3017437-W231740,262.0,False,0.0,5.0,True,36,Odisha
MP3018354-W231741,262.0,False,0.0,5.301029995663981,True,46,Bihar
MP3018354-W231742,247.0,True,0.0,5.175079623234552,True,46,Bihar
MP3017437-W231743,262.0,False,0.0,5.778151250383644,True,49,Odisha
MP3018354-W231744,145.0,True,0.0,5.300184470356505,True,35,Bihar
MP3017437-W231745,262.0,False,0.0,5.929418925714293,True,7,Odisha
MP3019177-W231746,260.0,False,0.0,6.0,True,22,Telangana
MP3019177-W231747,260.0,False,0.0,5.698970004336019,True,22,Telangana
MP3018354-W231748,145.0,True,0.0,5.397274159354855,True,35,Bihar
MP3043339-W231749,262.0,False,0.0,6.176091259055681,True,38,Uttarakhand
MP3017437-W231750,262.0,False,0.0,5.0,True,45,Odisha
MP3043339-W231751,262.0,False,0.0,6.176091259055681,True,38,Uttarakhand
MP3017437-W231752,262.0,False,0.0,5.477121254719663,True,18,Odisha
MP3018354-W231753,170.0,True,0.0,5.396270851545363,True,16,Bihar
MP3043339-W231754,262.0,False,0.0,6.176091259055681,True,38,Uttarakhand
MP3017437-W231755,262.0,False,0.0,5.544068044350276,True,5,Odisha
MP3019177-W231756,260.0,False,0.0,5.698970004336019,True,19,Telangana
MP3019177-W231757,260.0,False,0.0,5.698970004336019,True,22,Telangana
MP3019177-W231758,260.0,False,0.0,5.698970004336019,True,1,Telangana
MP3017437-W231759,262.0,False,0.0,5.698970004336019,True,12,Odisha
MP3017437-W231760,262.0,False,0.0,5.954242509439325,False,7,Odisha
MP3018354-W231761,262.0,False,0.0,5.301029995663981,True,35,Bihar
MP3019158-W231762,214.0,False,0.0,6.041392685158225,True,4,Tamil Nadu
MP3019158-W231764,214.0,False,0.0,5.778151250383644,False,15,Tamil Nadu
MP3018354-W231765,262.0,False,0.0,5.3979400086720375,True,46,Bihar
MP3019014-W231766,262.0,False,0.0,5.301029995663981,True,28,Himachal Pradesh
MP3045893-W231768,262.0,False,0.0,5.963885060659266,True,3,Delhi
MP3018354-W231769,191.0,True,0.0,5.776466543494252,True,35,Bihar
MP3018354-W231770,191.0,True,0.0,5.397799274459727,True,35,Bihar
MP3018354-W231781,199.0,True,0.0,5.396323164416656,True,35,Bihar
MP3018354-W231782,199.0,True,0.0,5.173963804362557,True,35,Bihar
MP3018354-W231783,199.0,True,0.0,5.1747021929523,True,35,Bihar
MP3018354-W231784,145.0,True,0.0,5.396405108581261,True,35,Bihar
MP3043488-W231787,262.0,False,0.0,6.069298012115529,False,44,Uttar Pradesh
MP3043488-W231788,262.0,False,0.0,6.344195715871435,False,28,Uttar Pradesh
MP3018354-W231790,262.0,False,0.0,5.778151250383644,True,46,Bihar
MP3019226-W231791,220.0,False,0.0,5.833147111912785,True,7,Uttar Pradesh
MP3019158-W231792,214.0,False,0.0,6.0,False,17,Tamil Nadu
MP3019158-W231794,214.0,False,0.0,5.477121254719663,True,7,Tamil Nadu
MP3019158-W231795,214.0,False,0.0,6.0,True,17,Tamil Nadu
MP3042427-W231796,262.0,False,0.0,5.698970004336019,True,4,Odisha
MP3042427-W231797,262.0,False,0.0,5.698970004336019,True,4,Odisha
MP3042427-W231798,262.0,False,0.0,5.698970004336019,True,4,Odisha
MP3042427-W231799,262.0,False,0.0,5.698970004336019,True,4,Odisha
MP3042427-W231800,262.0,False,0.0,5.698970004336019,True,4,Odisha
MP3042427-W231801,262.0,False,0.0,5.698970004336019,True,4,Odisha
MP3042427-W231802,262.0,False,0.0,5.698970004336019,True,4,Odisha
MP3042427-W231803,262.0,False,0.0,5.698970004336019,True,4,Odisha
MP3019177-W231820,260.0,False,0.0,5.698970004336019,True,1,Telangana
MP3019177-W231821,260.0,False,0.0,5.477121254719663,True,9,Telangana
MP3019177-W231822,260.0,False,0.0,5.698970004336019,False,9,Telangana
MP3019177-W231823,260.0,False,0.0,5.698970004336019,False,1,Telangana
MP3019177-W231824,260.0,False,0.0,5.698970004336019,False,1,Telangana
MP3019177-W231825,222.0,True,0.0,5.9999283354980015,True,1,Telangana
MP3019177-W231826,260.0,False,0.0,5.698970004336019,True,9,Telangana
MP3042390-W231827,257.0,False,0.0,5.753334053295209,True,35,Madhya Pradesh
MP3017283-W231828,262.0,False,0.0,5.7615519885641815,True,26,Punjab
MP3017283-W231829,262.0,False,0.0,5.7615519885641815,True,26,Punjab
MP3042390-W231830,257.0,False,0.0,5.20197579793292,True,38,Madhya Pradesh
MP3042390-W231831,257.0,False,0.0,5.20197579793292,True,38,Madhya Pradesh
MP3042390-W231832,257.0,False,0.0,5.20197579793292,True,38,Madhya Pradesh
MP3042390-W231833,257.0,False,0.0,5.20197579793292,True,38,Madhya Pradesh
MP3042390-W231834,257.0,False,0.0,5.20197579793292,True,38,Madhya Pradesh
MP3042390-W231835,257.0,False,0.0,5.20197579793292,True,38,Madhya Pradesh
MP3042390-W231836,257.0,False,0.0,5.20197579793292,True,38,Madhya Pradesh
MP3042390-W231837,257.0,False,0.0,5.20197579793292,True,39,Madhya Pradesh
MP3042390-W231838,257.0,False,0.0,5.20197579793292,True,38,Madhya Pradesh
MP3042390-W231839,257.0,False,0.0,5.20197579793292,True,38,Madhya Pradesh
MP3042383-W231840,251.0,False,0.0,5.176091259055681,False,28,Madhya Pradesh
MP3042383-W231841,251.0,False,0.0,6.0,False,9,Madhya Pradesh
MP3019177-W231842,260.0,False,0.0,5.477121254719663,True,44,Telangana
MP3019177-W231843,260.0,False,0.0,5.698970004336019,False,1,Telangana
MP3019177-W231844,260.0,False,0.0,5.698970004336019,True,2,Telangana
MP3042383-W231845,251.0,False,0.0,6.0,False,28,Madhya Pradesh
MP3019177-W231846,260.0,False,0.0,5.698970004336019,False,13,Telangana
MP3042480-W231847,201.0,True,0.0,5.39754549014394,True,27,Telangana
MP3042480-W231848,201.0,True,0.0,5.397540273842457,True,27,Telangana
MP3042480-W231849,201.0,True,0.0,5.397382016249428,True,27,Telangana
MP3042480-W231850,200.0,True,0.0,5.39754549014394,True,27,Telangana
MP3042480-W231851,200.0,True,0.0,5.39754549014394,True,27,Telangana
MP3042480-W231852,201.0,True,0.0,5.397382016249428,True,27,Telangana
MP3042480-W231853,201.0,True,0.0,5.397382016249428,True,27,Telangana
MP3042383-W231854,251.0,False,0.0,5.0,False,49,Madhya Pradesh
MP3019177-W231855,260.0,False,0.0,5.698970004336019,True,9,Telangana
MP3042383-W231856,251.0,False,0.0,4.8750612633917,False,49,Madhya Pradesh
MP3019177-W231857,220.0,True,0.0,5.698970004336019,True,28,Telangana
MP3019177-W231858,220.0,True,0.0,5.698970004336019,True,9,Telangana
MP3019177-W231859,260.0,False,0.0,5.698970004336019,False,9,Telangana
MP3019177-W231860,260.0,False,0.0,5.698970004336019,True,9,Telangana
MP3019177-W231861,260.0,False,0.0,5.698970004336019,False,9,Telangana
MP3019177-W231862,260.0,False,0.0,5.698970004336019,True,22,Telangana
MP3019300-W231863,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231864,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231865,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231866,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231867,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231868,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231869,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231870,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231871,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231872,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231873,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231874,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231875,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231876,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231877,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231878,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231879,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231880,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231881,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3042383-W231882,251.0,False,0.0,5.698970004336019,True,49,Madhya Pradesh
MP3019300-W231883,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3042520-W231884,262.0,False,0.0,5.778151250383644,False,39,Uttar Pradesh
MP3042520-W231885,262.0,False,0.0,6.0,False,39,Uttar Pradesh
MP3042520-W231886,262.0,False,0.0,5.903089986991944,False,39,Uttar Pradesh
MP3042520-W231887,262.0,False,0.0,5.845098040014257,False,39,Uttar Pradesh
MP3042520-W231888,262.0,False,0.0,5.477121254719663,False,39,Uttar Pradesh
MP3042520-W231889,262.0,False,0.0,5.954242509439325,False,39,Uttar Pradesh
MP3042520-W231890,262.0,False,0.0,5.565847818673518,False,35,Uttar Pradesh
MP3042520-W231891,262.0,False,0.0,5.903089986991944,False,39,Uttar Pradesh
MP3019300-W231892,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231893,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231894,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231895,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231896,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3017437-W231897,262.0,False,0.0,5.845098040014257,True,49,Odisha
MP3017437-W231898,262.0,False,0.0,5.6020599913279625,False,18,Odisha
MP3017437-W231899,247.0,True,0.0,5.903089986991944,True,12,Odisha
MP3017437-W231900,262.0,False,0.0,5.477121254719663,False,49,Odisha
MP3017437-W231901,262.0,False,0.0,5.698970004336019,True,18,Odisha
MP3019300-W231902,262.0,False,0.0,5.196667977888325,True,10,West Bengal
MP3019300-W231903,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231904,262.0,False,0.0,5.196667977888325,True,10,West Bengal
MP3019300-W231905,262.0,False,0.0,5.196667977888325,True,10,West Bengal
MP3019300-W231906,262.0,False,0.0,5.196667977888325,True,10,West Bengal
MP3019300-W231907,262.0,False,0.0,5.196667977888325,True,10,West Bengal
MP3019300-W231908,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3019300-W231910,262.0,False,0.0,5.196667977888325,False,10,West Bengal
MP3018354-W231911,262.0,False,0.0,5.3979400086720375,True,35,Bihar
MP3018354-W231912,145.0,True,0.0,5.396802405673045,True,35,Bihar
MP3018354-W231913,247.0,True,0.0,5.3973350496039645,True,35,Bihar
MP3018354-W231914,262.0,False,0.0,5.301029995663981,True,35,Bihar
MP3018354-W231915,262.0,False,0.0,5.301029995663981,True,35,Bihar
MP3018354-W231916,191.0,True,0.0,5.396058047593831,True,35,Bihar
MP3018354-W231917,255.0,True,0.0,5.3967083418346915,True,35,Bihar
MP3019300-W231918,262.0,False,0.0,5.698963055568718,False,1,West Bengal
MP3019300-W231919,262.0,False,0.0,5.417307244658646,True,49,West Bengal
MP3019300-W231920,262.0,False,0.0,5.875279513902236,True,12,West Bengal
MP3019300-W231921,262.0,False,0.0,6.143014800254095,True,48,West Bengal
MP3019300-W231922,262.0,False,0.0,5.102913702789221,False,2,West Bengal
MP3019300-W231923,262.0,False,0.0,5.196667977888325,True,10,West Bengal
MP3019300-W231924,262.0,False,0.0,5.196667977888325,True,10,West Bengal
MP3019300-W231925,262.0,False,0.0,5.196667977888325,True,10,West Bengal
MP3042520-W231926,262.0,False,0.0,5.301029995663981,False,39,Uttar Pradesh
MP3042520-W231927,262.0,False,0.0,5.698970004336019,False,39,Uttar Pradesh
MP3019300-W231928,262.0,False,0.0,5.196667977888325,True,10,West Bengal
MP3018354-W231929,262.0,False,0.0,5.6020599913279625,True,35,Bihar
MP3019300-W231930,262.0,False,0.0,5.831229693867063,True,12,West Bengal
MP3042364-W231931,259.0,False,0.0,5.698970004336019,True,44,Karnataka
MP3042364-W231932,259.0,False,0.0,5.698970004336019,True,44,Karnataka
MP3042364-W231933,259.0,False,0.0,5.698970004336019,True,13,Karnataka
MP3042364-W231934,259.0,False,0.0,5.698970004336019,True,13,Karnataka
MP3017509-W231940,167.0,True,0.0,6.0,True,25,Nagaland
MP3043221-W231941,136.0,True,0.0,5.694014332149572,True,48,Bihar
MP3043221-W231942,136.0,True,0.0,5.694014332149572,True,48,Bihar
MP3017282-W231943,261.0,False,0.0,5.778151250383644,True,0,Punjab
MP3017378-W231944,106.0,True,0.0,5.301029995663981,True,12,Arunachal Pradesh
MP3019300-W231945,261.0,False,0.0,6.355451520126517,True,12,West Bengal
MP3018369-W231946,261.0,False,0.0,5.0,True,28,Himachal Pradesh
MP3018369-W231947,261.0,False,0.0,5.477121254719663,True,49,Himachal Pradesh
MP3018369-W231948,261.0,False,0.0,4.8750612633917,True,12,Himachal Pradesh
MP3018369-W231949,261.0,False,0.0,5.176091259055681,True,28,Himachal Pradesh
MP3018975-W231950,107.0,True,0.0,5.84323277809801,True,33,Bihar
MP3018975-W231951,99.0,True,0.0,5.84323277809801,True,33,Bihar
MP3018975-W231952,107.0,True,0.0,5.84323277809801,True,33,Bihar
MP3018975-W231953,107.0,True,0.0,5.84323277809801,True,33,Bihar
MP3018975-W231954,107.0,True,0.0,5.84323277809801,True,33,Bihar
MP3042277-W231955,261.0,False,0.0,5.531478917042255,True,5,Andhra Pradesh
MP3018369-W231956,166.0,True,0.0,5.176091259055681,True,28,Himachal Pradesh
MP3018369-W231958,261.0,False,0.0,4.698970004336019,False,28,Himachal Pradesh
MP3018369-W231959,197.0,True,0.0,4.8750612633917,True,6,Himachal Pradesh
MP3042277-W231960,261.0,False,0.0,5.653212513775344,True,12,Andhra Pradesh
MP3042277-W231961,261.0,False,0.0,5.698970004336019,True,5,Andhra Pradesh
MP3044252-W231962,261.0,False,0.0,6.152899596393747,True,7,Manipur
MP3042277-W231963,261.0,False,0.0,5.176091259055681,True,15,Andhra Pradesh
MP3042277-W231964,261.0,False,0.0,5.477121254719663,True,12,Andhra Pradesh
MP3042277-W231965,224.0,True,0.0,5.698869236326676,True,43,Andhra Pradesh
MP3042277-W231966,261.0,False,0.0,5.698970004336019,True,12,Andhra Pradesh
MP3042277-W231967,224.0,True,0.0,5.688821892191191,True,12,Andhra Pradesh
MP3042277-W231968,261.0,False,0.0,5.698970004336019,True,43,Andhra Pradesh
MP3042277-W231969,224.0,True,0.0,5.68670596525307,True,43,Andhra Pradesh
MP3042277-W231970,224.0,True,0.0,5.688838785221977,True,12,Andhra Pradesh
MP3042277-W231972,261.0,False,0.0,5.698970004336019,True,20,Andhra Pradesh
MP3042277-W231973,261.0,False,0.0,5.698970004336019,True,5,Andhra Pradesh
MP3042277-W231974,261.0,False,0.0,5.698970004336019,True,13,Andhra Pradesh
MP3042508-W231975,261.0,False,0.0,5.778151250383644,True,39,Uttar Pradesh
MP3042508-W231976,261.0,False,0.0,5.6020599913279625,True,16,Uttar Pradesh
MP3017176-W231978,261.0,False,0.0,5.4623979978989565,True,38,Uttarakhand
MP3017176-W231979,261.0,False,0.0,5.69810054562339,True,46,Uttarakhand
MP3017176-W231980,261.0,False,0.0,5.698970004336019,True,38,Uttarakhand
MP3042277-W231981,261.0,False,0.0,5.698970004336019,True,23,Andhra Pradesh
MP3042277-W231983,261.0,False,0.0,5.301029995663981,True,5,Andhra Pradesh
MP3017176-W231985,261.0,False,0.0,5.477121254719663,True,16,Uttarakhand
MP3042277-W231986,261.0,False,0.0,5.698970004336019,True,25,Andhra Pradesh
MP3017176-W231987,261.0,False,0.0,5.69810054562339,True,38,Uttarakhand
MP3042277-W231988,261.0,False,0.0,5.698970004336019,True,5,Andhra Pradesh
MP3042277-W231991,261.0,False,0.0,6.0,True,1,Andhra Pradesh
MP3042277-W231993,261.0,False,0.0,6.0,True,1,Andhra Pradesh
MP3042277-W231995,261.0,False,0.0,6.778151250383644,True,23,Andhra Pradesh
MP3042277-W231996,261.0,False,0.0,5.698970004336019,True,23,Andhra Pradesh
MP3042277-W231998,261.0,False,0.0,5.698970004336019,True,5,Andhra Pradesh
MP3042517-W231999,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232000,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232001,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232002,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232003,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232004,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232005,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232006,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232007,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232008,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232009,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232010,246.0,False,0.0,4.598899887063883,True,8,Uttar Pradesh
MP3042517-W232011,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232012,246.0,False,0.0,4.297869891399902,True,2,Uttar Pradesh
MP3042517-W232013,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232014,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232015,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232016,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232017,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232018,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232019,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232020,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232021,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232022,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232023,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232024,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232025,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232026,246.0,False,0.0,4.297869891399902,True,16,Uttar Pradesh
MP3042517-W232027,246.0,False,0.0,4.598899887063883,True,8,Uttar Pradesh
MP3042517-W232028,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042364-W232029,259.0,False,0.0,6.0,True,49,Karnataka
MP3043221-W232030,261.0,False,0.0,5.6020599913279625,True,48,Bihar
MP3043221-W232031,261.0,False,0.0,5.544068044350276,False,48,Bihar
MP3043221-W232032,261.0,False,0.0,6.146128035678238,False,18,Bihar
MP3042517-W232042,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232043,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232044,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232045,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232046,246.0,False,0.0,4.297869891399902,True,2,Uttar Pradesh
MP3042517-W232047,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232048,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232049,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232050,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232051,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232052,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232053,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232054,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232055,246.0,False,0.0,4.598899887063883,True,8,Uttar Pradesh
MP3042438-W232056,261.0,False,0.0,5.2552725051033065,True,3,Punjab
MP3042438-W232057,261.0,False,0.0,4.954242509439325,True,3,Punjab
MP3042517-W232059,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232060,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232061,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232063,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232064,246.0,False,0.0,4.297869891399902,True,16,Uttar Pradesh
MP3042517-W232065,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232066,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232067,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3042517-W232068,246.0,False,0.0,4.297869891399902,True,8,Uttar Pradesh
MP3019300-W232069,261.0,False,0.0,5.957509595726911,True,12,West Bengal
MP3019300-W232070,261.0,False,0.0,5.946733188212479,True,25,West Bengal
MP3019300-W232071,261.0,False,0.0,6.1468133697225,True,7,West Bengal
MP3018366-W232072,135.0,True,0.0,5.653060001381288,True,5,Chhattisgarh
MP3018366-W232073,260.0,False,0.0,5.698970004336019,True,49,Chhattisgarh
MP3018366-W232074,260.0,False,0.0,5.301029995663981,True,2,Chhattisgarh
MP3018366-W232075,260.0,False,0.0,5.301029995663981,True,21,Chhattisgarh
MP3018366-W232076,260.0,False,0.0,5.6020599913279625,True,25,Chhattisgarh
MP3018366-W232077,77.0,True,0.0,5.6020599913279625,True,6,Chhattisgarh
MP3018366-W232078,260.0,False,0.0,5.698970004336019,True,6,Chhattisgarh
MP3042561-W232079,235.0,False,0.0,6.3222192947339195,True,26,Gujarat
MP3042561-W232080,235.0,False,0.0,6.544068044350276,True,49,Gujarat
MP3042561-W232081,235.0,False,0.0,5.698970004336019,True,12,Gujarat
MP3042561-W232082,235.0,False,0.0,6.544068044350276,True,49,Gujarat
MP3019229-W232083,972.0,False,0.0,5.0,True,13,Uttarakhand
MP3019229-W232084,972.0,False,0.0,4.8750612633917,True,5,Uttarakhand
MP3019229-W232085,972.0,False,0.0,5.439332693830263,True,15,Uttarakhand
MP3019229-W232086,972.0,False,0.0,5.096910013008056,True,12,Uttarakhand
MP3019229-W232087,972.0,False,0.0,5.096910013008056,True,7,Uttarakhand
MP3019229-W232088,972.0,False,0.0,5.0,True,5,Uttarakhand
MP3019229-W232089,972.0,False,0.0,5.301029995663981,True,22,Uttarakhand
MP3019229-W232090,972.0,False,0.0,5.301029995663981,True,49,Uttarakhand
MP3019229-W232091,972.0,False,0.0,5.096910013008056,False,1,Uttarakhand
MP3019162-W232092,252.0,True,0.0,5.417893327083083,True,45,Tamil Nadu
MP3044299-W232093,196.0,True,0.0,5.698879661687822,True,2,Andhra Pradesh
MP3044299-W232094,196.0,True,0.0,5.697486529387986,True,49,Andhra Pradesh
MP3044299-W232095,260.0,False,0.0,5.698970004336019,True,15,Andhra Pradesh
MP3044299-W232096,260.0,False,0.0,5.698970004336019,True,21,Andhra Pradesh
MP3044299-W232097,260.0,False,0.0,5.698970004336019,True,21,Andhra Pradesh
MP3019229-W232098,972.0,False,0.0,5.3979400086720375,True,49,Uttarakhand
MP3042437-W232099,260.0,False,0.0,6.301029995663981,True,47,Punjab
MP3019229-W232100,972.0,False,0.0,5.477121254719663,True,42,Uttarakhand
MP3044299-W232101,260.0,False,0.0,5.698970004336019,True,5,Andhra Pradesh
MP3044299-W232102,260.0,False,0.0,5.698970004336019,True,5,Andhra Pradesh
MP3019229-W232103,972.0,False,0.0,5.6020599913279625,True,13,Uttarakhand
MP3019229-W232104,972.0,False,0.0,5.6020599913279625,True,28,Uttarakhand
MP3019229-W232105,972.0,False,0.0,5.6020599913279625,True,42,Uttarakhand
MP3042372-W232106,244.0,False,0.0,5.845098040014257,False,45,Karnataka
MP3042372-W232107,244.0,False,0.0,5.845098040014257,False,45,Karnataka
MP3042372-W232108,244.0,False,0.0,5.698970004336019,False,17,Karnataka
MP3042372-W232109,244.0,False,0.0,6.301029995663981,True,1,Karnataka
MP3042372-W232110,244.0,False,0.0,5.845098040014257,False,45,Karnataka
MP3042372-W232111,244.0,False,0.0,5.698970004336019,True,9,Karnataka
MP3042372-W232112,244.0,False,0.0,5.6020599913279625,True,1,Karnataka
MP3042372-W232113,244.0,False,0.0,5.698970004336019,True,1,Karnataka
MP3044299-W232114,260.0,False,0.0,5.778151250383644,True,1,Andhra Pradesh
MP3042372-W232115,244.0,False,0.0,5.698970004336019,False,9,Karnataka
MP3042372-W232116,244.0,False,0.0,5.698970004336019,False,9,Karnataka
MP3019229-W232117,972.0,False,0.0,5.6020599913279625,True,42,Uttarakhand
MP3042372-W232118,244.0,False,0.0,5.698970004336019,False,13,Karnataka
MP3044299-W232119,260.0,False,0.0,5.698970004336019,True,9,Andhra Pradesh
